Id.x,SpCode,DBH,StreetName,StreetNumber,City,Botanic Name,Common Name,Tree Type
24008,MAGR,2,MILVIA ST,1418,Berkeley,Magnolia grandiflora,Southern magnolia,BEL
24009,MAGR,2,MILVIA ST,1422,Berkeley,Magnolia grandiflora,Southern magnolia,BEL
24010,PRCE,1,MILVIA ST,1422,Berkeley,Prunus cerasifera,Cherry plum,BDS
24012,PRCE,1,MILVIA ST,1426,Berkeley,Prunus cerasifera,Cherry plum,BDS
24013,PRBL,1,MILVIA ST,1428,Berkeley,Prunus blireiana,Blierana plum,BDS
24014,PYIO,2,MILVIA ST,1428,Berkeley,Malus ioensis,Prairie crabapple,BDS
24015,PYIO,1,MILVIA ST,1428,Berkeley,Malus ioensis,Prairie crabapple,BDS
24016,PRCE,1,MILVIA ST,1434,Berkeley,Prunus cerasifera,Cherry plum,BDS
24017,PRCE,2,MILVIA ST,1434,Berkeley,Prunus cerasifera,Cherry plum,BDS
24018,PRBL,2,MILVIA ST,1436,Berkeley,Prunus blireiana,Blierana plum,BDS
24021,PYCA,3,MILVIA ST,1450,Berkeley,Pyrus calleryana,Callery pear,BDM
24022,PYCA,3,MILVIA ST,1450,Berkeley,Pyrus calleryana,Callery pear,BDM
24023,PYCA,3,MILVIA ST,1450,Berkeley,Pyrus calleryana,Callery pear,BDM
24024,GLTR,1,VINE ST,1925,Berkeley,Gleditsia triacanthos,Honeylocust,BDL
24025,MOAL,3,VINE ST,1929,Berkeley,Morus alba,White mulberry,BDM
24028,PYCA,3,VINE ST,1941,Berkeley,Pyrus calleryana,Callery pear,BDM
24032,FR,1,VINE ST,2011,Berkeley,Fraxinus species,Ash,BDL
24033,PRCE,1,VINE ST,2005,Berkeley,Prunus cerasifera,Cherry plum,BDS
24034,PRCE,2,VINE ST,2005,Berkeley,Prunus cerasifera,Cherry plum,BDS
24035,PYKA,4,VINE ST,2001,Berkeley,Pyrus kawakamii,Evergreen pear,BDS
24036,PYCA,1,VINE ST,2001,Berkeley,Pyrus calleryana,Callery pear,BDM
